id,hotel_code,name,michelin_keys,city,country,country_flag,address,latitude,longitude,google_place_id,michelin_url,website_url,booking_url,google_maps_url,worlds_50_best_rank,worlds_50_best_year
,hotel_37,Severins – The Alpine Retreat,2,Lech am Arlberg,Austria,🇦🇹,"Stubenbach 273, 6764 Lech",47.22141,10.156837,ChIJv76sLLumnEcRxvzaSpYc_iI,,,,https://www.google.com/maps/place/?q=place_id:ChIJv76sLLumnEcRxvzaSpYc_iI,,
,hotel_38,Alpen-Wellness Resort Hochfirst,2,Obergurgl,Austria,🇦🇹,"Gurglerstraße 123, 6456 Obergurgl",46.873637,11.030839,ChIJmRiwt3rMgkcR-ZxjZuLL-Kk,,,,https://www.google.com/maps/place/?q=place_id:ChIJmRiwt3rMgkcR-ZxjZuLL-Kk,,
,hotel_39,Schloss Mönchstein,2,Salzburg,Austria,🇦🇹,"Mönchsberg Park 26, 5020 Salzburg",47.804082,13.035739,ChIJgzqYv2-QdkcR964su6hRSxc,,,,https://www.google.com/maps/place/?q=place_id:ChIJgzqYv2-QdkcR964su6hRSxc,,
,hotel_40,Hotel Tannenhof,2,St. Anton am Arlberg,Austria,🇦🇹,"Nassereinerstraße 98, 6580 St. Anton am Arlberg",47.139565,10.27711,ChIJp3yPrnCwnEcRBmvaWosulEo,,,,https://www.google.com/maps/place/?q=place_id:ChIJp3yPrnCwnEcRBmvaWosulEo,,
,hotel_41,Hotel Schloss Seefels,2,Techelsberg,Austria,🇦🇹,"Töschling 1, 9212 Techelsberg am Wörther See",46.634064,14.120491,ChIJVaPT8Oh5cEcR-vu6ZSjxc_w,,,,https://www.google.com/maps/place/?q=place_id:ChIJVaPT8Oh5cEcR-vu6ZSjxc_w,,
,hotel_42,Aktiv & Wellnesshotel Bergfried,2,Tux,Austria,🇦🇹,"Lanersbach 483, 6293 Tux",47.154635,11.724594,ChIJY9CFqYXgd0cRYNZaDhtlOC8,,,,https://www.google.com/maps/place/?q=place_id:ChIJY9CFqYXgd0cRYNZaDhtlOC8,,
,hotel_43,Falkensteiner Schlosshotel Velden,2,Velden am Wörthersee,Austria,🇦🇹,"Schlosspark 1, 9220 Velden am Wörthersee",46.611918,14.043457,ChIJz8VgLN14cEcRLubWBZAYGdc,,,,https://www.google.com/maps/place/?q=place_id:ChIJz8VgLN14cEcRLubWBZAYGdc,,
,hotel_44,Hotel Imperial,2,Vienna,Austria,🇦🇹,"Kärntner Ring 16, 1015 Wien",48.20111,16.372871,ChIJs8GwaZ0HbUcRb-caAc8q6-o,,,,https://www.google.com/maps/place/?q=place_id:ChIJs8GwaZ0HbUcRb-caAc8q6-o,,
,hotel_45,Hotel Sans Souci Wien,2,Vienna,Austria,🇦🇹,"Burggasse 2, 1070 Wien",48.20472,16.356525,ChIJ8_JZQZAHbUcRfOCRCB4Q_n4,,,,https://www.google.com/maps/place/?q=place_id:ChIJ8_JZQZAHbUcRfOCRCB4Q_n4,,
,hotel_46,Park Hyatt Vienna,2,Vienna,Austria,🇦🇹,"Am Hof 2, 1010 Wien",48.210524,16.368359,ChIJ__-zxL0HbUcR4trDQRI8pus,,,,https://www.google.com/maps/place/?q=place_id:ChIJ__-zxL0HbUcR4trDQRI8pus,,
,hotel_47,Rosewood Vienna,2,Vienna,Austria,🇦🇹,"Petersplatz 7, 1010 Wien",48.209673,16.369602,ChIJSdXijJgHbUcR2j3eg4_9q1Y,,,,https://www.google.com/maps/place/?q=place_id:ChIJSdXijJgHbUcR2j3eg4_9q1Y,,
,hotel_48,The Amauris Vienna,2,Vienna,Austria,🇦🇹,"Kärntner Ring 8, 1010 Wien",48.201709,16.371032,ChIJlU4DHG4HbUcRocvGLzHlLzU,,,,https://www.google.com/maps/place/?q=place_id:ChIJlU4DHG4HbUcRocvGLzHlLzU,,
,hotel_119,Das Kronthaler,1,Achenkirch,Austria,🇦🇹,"Am Waldweg 105a, 6215 Achenkirch",47.510054,11.695527,ChIJhxsuJSWCnUcRESsGLY_YrAw,,,,https://www.google.com/maps/place/?q=place_id:ChIJhxsuJSWCnUcRESsGLY_YrAw,,
,hotel_120,Scheiblhofer THE RESORT,1,Andau,Austria,🇦🇹,"Resortplatz 1, 7163 Andau",47.784829,17.030141,ChIJL50ph4lzbEcRxACS2_VzBQc,,,,https://www.google.com/maps/place/?q=place_id:ChIJL50ph4lzbEcRxACS2_VzBQc,,
,hotel_121,The Comodo Bad Gastein,1,Bad Gastein,Austria,🇦🇹,"Kaiserhofstraße 18, 5640 Bad Gastein",47.123569,13.144458,ChIJZzxyW3cxd0cRBEouWxXUK4o,,,,https://www.google.com/maps/place/?q=place_id:ChIJZzxyW3cxd0cRBEouWxXUK4o,,
,hotel_122,Eriro,1,Ehrwald,Austria,🇦🇹,"Ehrwalder Alm 4, 6632 Ehrwald",47.383252,10.973669,ChIJq6FKm6kdnUcRxjRxO7aykDQ,,,,https://www.google.com/maps/place/?q=place_id:ChIJq6FKm6kdnUcRxjRxO7aykDQ,,
,hotel_123,Schlosshotel Fiss,1,Fiss,Austria,🇦🇹,"Laurschweg 28, 6533 Fiss",47.055249,10.610112,ChIJJQ3j79_RnEcR5kwB4NnD3HY,,,,https://www.google.com/maps/place/?q=place_id:ChIJJQ3j79_RnEcR5kwB4NnD3HY,,
,hotel_124,Impulshotel FREIGOLD,1,Freistadt,Austria,🇦🇹,"Am Stieranger 4, 4240 Freistadt",48.506635,14.500997,ChIJu1HoDMkLc0cR74Pe99rXzs4,,,,https://www.google.com/maps/place/?q=place_id:ChIJu1HoDMkLc0cR74Pe99rXzs4,,
,hotel_125,Bergblick,1,Grän-Haldensee,Austria,🇦🇹,"Am Lumberg 20, 6673 Grän",47.513011,10.559095,ChIJ9Q_wuaCMnEcRuGlJ4FajY-Q,,,,https://www.google.com/maps/place/?q=place_id:ChIJ9Q_wuaCMnEcRuGlJ4FajY-Q,,
,hotel_126,Genießer- & Romantikhotel DAS SCHIFF,1,Hittisau,Austria,🇦🇹,"Heideggen 311, 6952 Hittisau",47.45643,9.964129,ChIJCdYqiXplm0cRWKMREa7g-fs,,,,https://www.google.com/maps/place/?q=place_id:ChIJCdYqiXplm0cRWKMREa7g-fs,,
,hotel_127,Boutique Hotel Weisses Rössl,1,Innsbruck,Austria,🇦🇹,"Kiebachgasse 8, 6020 Innsbruck",47.267605,11.392232,ChIJuSal__prnUcRp0MlIL14Y_o,,,,https://www.google.com/maps/place/?q=place_id:ChIJuSal__prnUcRp0MlIL14Y_o,,
,hotel_128,Elizabeth Arthotel,1,Ischgl,Austria,🇦🇹,"Fimbabahnweg 4, 6561 Ischgl",47.013225,10.293867,ChIJm9gpb520nEcRm4ecVBaFP-A,,,,https://www.google.com/maps/place/?q=place_id:ChIJm9gpb520nEcRm4ecVBaFP-A,,
,hotel_129,Hotel Trofana Royal Resort,1,Ischgl,Austria,🇦🇹,"Dorfstraße 95, 6561 Ischgl",47.008604,10.286605,ChIJUW_PJGGznEcRHqMExbf1jqU,,,,https://www.google.com/maps/place/?q=place_id:ChIJUW_PJGGznEcRHqMExbf1jqU,,
,hotel_130,Schlosshotel Ischgl,1,Ischgl,Austria,🇦🇹,"Dorfstraße 85, 6561 Ischgl",47.008333,10.287778,ChIJ8Te1HWGznEcRuV4QhWn-SsA,,,,https://www.google.com/maps/place/?q=place_id:ChIJ8Te1HWGznEcRuV4QhWn-SsA,,
,hotel_131,Hotel Kitzhof Mountain Design Resort,1,Kitzbühel,Austria,🇦🇹,"Schwarzseestraße 8/10, 6370 Kitzbühel",47.448311,12.38543,ChIJia99rApNdkcRoMu64c5qDo0,,,,https://www.google.com/maps/place/?q=place_id:ChIJia99rApNdkcRoMu64c5qDo0,,
,hotel_132,Hotel Weisses Roessl,1,Kitzbühel,Austria,🇦🇹,"Bichlstraße 5, 6370 Kitzbühel",47.445447,12.392328,ChIJIcjfYXZNdkcRLqVZmv5lQYs,,,,https://www.google.com/maps/place/?q=place_id:ChIJIcjfYXZNdkcRLqVZmv5lQYs,,
,hotel_133,Schwarzer Adler - Adults Only,1,Kitzbühel,Austria,🇦🇹,"Florianigasse 15, 6370 Kitzbühel",47.444672,12.394441,ChIJywZZBXdNdkcRFicw-qUwUuQ,,,,https://www.google.com/maps/place/?q=place_id:ChIJywZZBXdNdkcRFicw-qUwUuQ,,
,hotel_134,Post Lech Arlberg,1,Lech am Arlberg,Austria,🇦🇹,"Dorf 11, 6764 Lech",47.207167,10.141226,ChIJDfFtjZKmnEcRR8ETSORpkh4,,,,https://www.google.com/maps/place/?q=place_id:ChIJDfFtjZKmnEcRR8ETSORpkh4,,
,hotel_135,Burg Vital Resort,1,Lech am Arlberg,Austria,🇦🇹,"Oberlech 568, 6764 Lech",47.217414,10.138714,ChIJR4YhucGmnEcR0BQd1tCMI-k,,,,https://www.google.com/maps/place/?q=place_id:ChIJR4YhucGmnEcR0BQd1tCMI-k,,
,hotel_136,Walch's Rote Wand Gourmet Hotel,1,Lech am Arlberg,Austria,🇦🇹,"Zug 5, 6764 Lech",47.200761,10.109308,ChIJ__6lUQCnnEcRrSEW6JsST_0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ__6lUQCnnEcRrSEW6JsST_0,,
,hotel_137,Hotel Krallerhof,1,Leogang,Austria,🇦🇹,"Rain 6, 5771 Leogang",47.438217,12.735989,ChIJL4W8mRr8dkcRmQLPmeRxI7w,,,,https://www.google.com/maps/place/?q=place_id:ChIJL4W8mRr8dkcRmQLPmeRxI7w,,
,hotel_138,mama thresl,1,Leogang,Austria,🇦🇹,"Sonnberg 252, 5771 Leogang",47.44116,12.716822,ChIJMULfmg_8dkcRk79DT0VJWSs,,,,https://www.google.com/maps/place/?q=place_id:ChIJMULfmg_8dkcRk79DT0VJWSs,,
,hotel_139,Naturhotel Forsthofgut,1,Leogang,Austria,🇦🇹,"Hütten 2, 5771 Leogang",47.439228,12.715773,ChIJI-ViNKT-dkcRKMOBY_lhOEk,,,,https://www.google.com/maps/place/?q=place_id:ChIJI-ViNKT-dkcRKMOBY_lhOEk,,
,hotel_140,die HOCHKÖNIGIN Mountain Resort,1,Maria Alm am Steinernen Meer,Austria,🇦🇹,"Hochkönigstraße 27, 5761 Maria Alm",47.404541,12.902278,ChIJO1zkXcTjdkcRHz35IHmjOpY,,,,https://www.google.com/maps/place/?q=place_id:ChIJO1zkXcTjdkcRHz35IHmjOpY,,
,hotel_141,Hideaway Hotel Montestyria Chalets & Suiten,1,Mariazell,Austria,🇦🇹,"Kalvarienberg 5, 8630 Mariazell",47.774711,15.321019,ChIJSZiqFKMHckcRGUDwFhip0uM,,,,https://www.google.com/maps/place/?q=place_id:ChIJSZiqFKMHckcRGUDwFhip0uM,,
,hotel_142,ZillergrundRock Luxury Mountain Resort,1,Mayrhofen,Austria,🇦🇹,"Zillergrund 903, 6290 Mayrhofen",47.159067,11.88139,ChIJXcLW5rDCd0cRRw9oHIigy-4,https://guide.michelin.com/en/hotels-stays/Mayrhofen/zillergrundrock-luxury-mountain-resort-14171,,,https://www.google.com/maps/place/?q=place_id:ChIJXcLW5rDCd0cRRw9oHIigy-4,,
,hotel_143,Spa Hotel Jagdhof,1,Neustift im Stubaital,Austria,🇦🇹,"Scheibe 44, 6167 Neustift im Stubaital",47.10817,11.299654,ChIJ49n0zMJGnUcRhkvZ7QuRyO0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ49n0zMJGnUcRhkvZ7QuRyO0,,
,hotel_144,Alpenresort Schwarz,1,Obermieming,Austria,🇦🇹,"Obermieming 141, 6414 Obermieming",47.307222,10.986111,ChIJZRWG-6IenUcR1AKmW17f9BU,,,,https://www.google.com/maps/place/?q=place_id:ChIJZRWG-6IenUcR1AKmW17f9BU,,
,hotel_145,Holzleiten Bio Wellness Hotel,1,Obsteig,Austria,🇦🇹,"Holzleiten 84, 6416 Obsteig",47.30939,10.88497,ChIJn0PTuD0enUcRucX5c2L9-hg,,,,https://www.google.com/maps/place/?q=place_id:ChIJn0PTuD0enUcRucX5c2L9-hg,,
,hotel_146,MALAT Weingut und Hotel,1,Palt,Austria,🇦🇹,"Hafnerstraße 12, 3511 Furth bei Göttweig",48.382871,15.61456,ChIJAZviHAGEckcRqfUNRLQxcmk,,,,https://www.google.com/maps/place/?q=place_id:ChIJAZviHAGEckcRqfUNRLQxcmk,,
,hotel_49,Grand Resort Bad Ragaz,3,Bad Ragaz,Switzerland,🇨🇭,"Bernhard-Simonstrasse 20, 7310 Bad Ragaz",47.000427,9.50371,ChIJSSCOWonLhEcRTqwr1k7lj5k,,,,https://www.google.com/maps/place/?q=place_id:ChIJSSCOWonLhEcRTqwr1k7lj5k,,
,hotel_50,Hotel Les Trois Rois,3,Basel,Switzerland,🇨🇭,"Blumenrain 8, 4001 Basel",47.560439,7.587647,ChIJ9TTWPK-5kUcR-w9C3b0WDKs,,,,https://www.google.com/maps/place/?q=place_id:ChIJ9TTWPK-5kUcR-w9C3b0WDKs,,
,hotel_51,Bürgenstock Resort,3,Bürgenstock,Switzerland,🇨🇭,"Bürgenstock Resort, 6363 Obbürgen",46.996748,8.379181,ChIJOdaL69H5j0cRaFE99l6D5lw,,,,https://www.google.com/maps/place/?q=place_id:ChIJOdaL69H5j0cRaFE99l6D5lw,,
,hotel_52,Beau-Rivage Geneva,3,Geneva,Switzerland,🇨🇭,"Quai du Mont-Blanc 13, 1201 Genève",46.209019,6.149653,ChIJk08TrSVljEcRmdCl-hFxZnw,,,,https://www.google.com/maps/place/?q=place_id:ChIJk08TrSVljEcRmdCl-hFxZnw,,
,hotel_53,"The Woodward, Auberge Collection",3,Geneva,Switzerland,🇨🇭,"Quai Wilson 37, 1201 Genève",46.212132,6.152266,ChIJ6Zr4LyFljEcRuVw8qYnRctQ,https://guide.michelin.com/en/hotels-stays/geneva/the-woodward-auberge-collection-12243,,,https://www.google.com/maps/place/?q=place_id:ChIJ6Zr4LyFljEcRuVw8qYnRctQ,,
,hotel_54,The Alpina Gstaad,3,Gstaad,Switzerland,🇨🇭,"Alpinastrasse 23, 3780 Gstaad",46.475959,7.288417,ChIJGTA3fqnxjkcROrRsX7FCekA,https://guide.michelin.com/en/hotels-stays/gstaad/the-alpina-gstaad-7179,,,https://www.google.com/maps/place/?q=place_id:ChIJGTA3fqnxjkcROrRsX7FCekA,,
,hotel_55,Badrutt's Palace Hotel,3,St. Moritz,Switzerland,🇨🇭,"Via Serlas 27, 7500 St. Moritz",46.497588,9.841159,ChIJzQkBFcB9g0cRnROITY83uLk,https://guide.michelin.com/en/hotels-stays/st-moritz/badrutts-palace-hotel-7322,,,https://www.google.com/maps/place/?q=place_id:ChIJzQkBFcB9g0cRnROITY83uLk,,
,hotel_56,Carlton Hotel St. Moritz,3,St. Moritz,Switzerland,🇨🇭,"Via Johannes Badrutt 11, 7500 St. Moritz",46.499904,9.846402,ChIJFZ0j07h9g0cRPSaha6nRsbc,,,,https://www.google.com/maps/place/?q=place_id:ChIJFZ0j07h9g0cRPSaha6nRsbc,,
,hotel_57,Baur au Lac,3,Zurich,Switzerland,🇨🇭,"Talstrasse 1, 8001 Zürich",47.367301,8.539371,ChIJZcrzZBcLkEcROaEB21geaZk,,,,https://www.google.com/maps/place/?q=place_id:ChIJZcrzZBcLkEcROaEB21geaZk,,
,hotel_58,The Chedi Andermatt,2,Andermatt,Switzerland,🇨🇭,"Gotthardstrasse 4, 6490 Andermatt",46.636352,8.594439,ChIJA3rwat1xhUcRKZxeGFYI5Ek,,,,https://www.google.com/maps/place/?q=place_id:ChIJA3rwat1xhUcRKZxeGFYI5Ek,,
,hotel_59,Tschuggen Grand Hotel,2,Arosa,Switzerland,🇨🇭,"Tschuggentorweg 1, 7050 Arosa",46.777479,9.66933,ChIJp7Y0v_e8hEcR1NRYGOEVwVA,,,,https://www.google.com/maps/place/?q=place_id:ChIJp7Y0v_e8hEcR1NRYGOEVwVA,,
,hotel_60,Valsana Hotel & Appartements,2,Arosa,Switzerland,🇨🇭,"Oberseepromenade 2, 7050 Arosa",46.783503,9.684197,ChIJEXAsIO28hEcR_aOSXcMt8MY,,,,https://www.google.com/maps/place/?q=place_id:ChIJEXAsIO28hEcR_aOSXcMt8MY,,
,hotel_61,Castello del Sole Beach Resort & Spa,2,Ascona,Switzerland,🇨🇭,"Via Muraccio 142, 6612 Ascona",46.152195,8.792258,ChIJH3dKJbPJhUcREM2f08SoJSU,,,,https://www.google.com/maps/place/?q=place_id:ChIJH3dKJbPJhUcREM2f08SoJSU,,
,hotel_62,Hotel Eden Roc,2,Ascona,Switzerland,🇨🇭,"Via Albarelle 16, 6612 Ascona",46.150672,8.773166,ChIJwUDBrVzIhUcR7nWiZEBqDxs,,,,https://www.google.com/maps/place/?q=place_id:ChIJwUDBrVzIhUcR7nWiZEBqDxs,,
,hotel_63,Hotel Bellevue Palace Bern,2,Bern,Switzerland,🇨🇭,"Kochergasse 3/5, 3011 Bern",46.946617,7.44672,ChIJc6vVl8Y5jkcRoEhpjy_ijyk,,,,https://www.google.com/maps/place/?q=place_id:ChIJc6vVl8Y5jkcRoEhpjy_ijyk,,
,hotel_64,Guarda Golf Hotel & Residences,2,Crans-Montana,Switzerland,🇨🇭,"Rte des Zirès 14, 3963 Crans-Montana",46.30685,7.471143,ChIJ-w51EDLgjkcRB1fQqsQ2fWw,,,,https://www.google.com/maps/place/?q=place_id:ChIJ-w51EDLgjkcRB1fQqsQ2fWw,,
,hotel_65,Hostellerie du Pas de l'Ours,2,Crans-Montana,Switzerland,🇨🇭,"Rue du Pas-de-l'Ours 41, 3963 Crans-Montana",46.307448,7.459752,ChIJQ2N1D0rgjkcRMgK3zPRuPZs,,,,https://www.google.com/maps/place/?q=place_id:ChIJQ2N1D0rgjkcRMgK3zPRuPZs,,
,hotel_66,LeCrans Hotel & Spa,2,Crans-Montana,Switzerland,🇨🇭,"Chem. du Mont-Blanc 1, 3963 Crans-Montana",46.315197,7.462376,ChIJYVWC9bXhjkcRUT8ZkwYTlvo,,,,https://www.google.com/maps/place/?q=place_id:ChIJYVWC9bXhjkcRUT8ZkwYTlvo,,
,hotel_67,Hotel Villa Honegg,2,Ennetbürgen,Switzerland,🇨🇭,"Honegg 1, 6373 Ennetbürgen",46.994997,8.402858,ChIJg922PD34j0cRfXeqvEOqmbE,,,,https://www.google.com/maps/place/?q=place_id:ChIJg922PD34j0cRfXeqvEOqmbE,,
,hotel_68,Four Seasons Hotel des Bergues,2,Geneva,Switzerland,🇨🇭,"Quai des Bergues 33, 1201 Genève",46.206989,6.147105,ChIJofKpQyhljEcRL6GtxGPru8o,,,,https://www.google.com/maps/place/?q=place_id:ChIJofKpQyhljEcRL6GtxGPru8o,,
,hotel_69,"The Ritz-Carlton Hotel de la Paix, Geneva",2,Geneva,Switzerland,🇨🇭,"Quai du Mont-Blanc 11, 1201 Genève",46.207878,6.14842,ChIJoenz6yVljEcRd4vm0kv3kdw,,,,https://www.google.com/maps/place/?q=place_id:ChIJoenz6yVljEcRd4vm0kv3kdw,,
,hotel_70,Gstaad Palace,2,Gstaad,Switzerland,🇨🇭,"Palacestrasse 28, 3780 Gstaad",46.473143,7.289359,ChIJvYdRWanxjkcRU2TLGD3EkUs,,,,https://www.google.com/maps/place/?q=place_id:ChIJvYdRWanxjkcRU2TLGD3EkUs,,
,hotel_71,Le Grand Bellevue,2,Gstaad,Switzerland,🇨🇭,"Untergstaadstrasse 17, 3780 Saanen",46.477972,7.2833,ChIJzazSiafxjkcRFINKVIQf2T0,,,,https://www.google.com/maps/place/?q=place_id:ChIJzazSiafxjkcRFINKVIQf2T0,,
,hotel_72,Victoria-Jungfrau Grand Hotel & Spa,2,Interlaken,Switzerland,🇨🇭,"Höheweg 41, 3800 Interlaken",46.686654,7.857386,ChIJjwi_1Zukj0cRsEg812G5gUk,,,,https://www.google.com/maps/place/?q=place_id:ChIJjwi_1Zukj0cRsEg812G5gUk,,
,hotel_73,Beau-Rivage Palace,2,Lausanne,Switzerland,🇨🇭,"Chem. de Beau-Rivage 21, 1006 Lausanne",46.508054,6.630152,ChIJzw62ec8vjEcRuU86s4PT6Pg,,,,https://www.google.com/maps/place/?q=place_id:ChIJzw62ec8vjEcRuU86s4PT6Pg,,
,hotel_74,Lausanne Palace,2,Lausanne,Switzerland,🇨🇭,"Rue du Grand-Chêne 7/9, 1003 Lausanne",46.519403,6.63072,ChIJs_J19TIujEcRAr8G9B1OxWU,,,,https://www.google.com/maps/place/?q=place_id:ChIJs_J19TIujEcRAr8G9B1OxWU,,
,hotel_75,Villa Principe Leopoldo,2,Lugano,Switzerland,🇨🇭,"Via Montalbano 5, 6900 Lugano",45.993434,8.93976,ChIJiZRB5x0thEcRSeFXL5iyHL4,,,,https://www.google.com/maps/place/?q=place_id:ChIJiZRB5x0thEcRSeFXL5iyHL4,,
,hotel_76,"Mandarin Oriental Palace, Luzern",2,Lucerne,Switzerland,🇨🇭,"Haldenstrasse 10, 6002 Luzern",47.055235,8.319756,ChIJo1tayjP7j0cR_U6PIzTNWTE,,,,https://www.google.com/maps/place/?q=place_id:ChIJo1tayjP7j0cR_U6PIzTNWTE,,
,hotel_77,Fairmont Le Montreux Palace,2,Montreux,Switzerland,🇨🇭,"Av. Claude-Nobs 2, 1820 Montreux",46.438612,6.90683,ChIJ__LfUxebjkcRlQmT_GIcu0o,,,,https://www.google.com/maps/place/?q=place_id:ChIJ__LfUxebjkcRlQmT_GIcu0o,,
,hotel_78,Grand Hotel Kronenhof,2,Pontresina,Switzerland,🇨🇭,"Via Maistra 130, 7504 Pontresina",46.493499,9.90105,ChIJZcMwl3J8g0cRJ0LH2dnzXlE,,,,https://www.google.com/maps/place/?q=place_id:ChIJZcMwl3J8g0cRJ0LH2dnzXlE,,
,hotel_79,Boutique Hotel Restaurant Krone Regensberg,2,Regensberg,Switzerland,🇨🇭,"Oberburg 1, 8158 Regensberg",47.482799,8.438733,ChIJ87IvnBtzkEcRNl2cOcJa1Jk,,,,https://www.google.com/maps/place/?q=place_id:ChIJ87IvnBtzkEcRNl2cOcJa1Jk,,
,hotel_80,The Capra,2,Saas-Fee,Switzerland,🇨🇭,"Lomattenstrasse 6, 3906 Saas-Fee",46.110847,7.929194,ChIJ3b3uaaNFj0cRkdXlxNPYSco,,,,https://www.google.com/maps/place/?q=place_id:ChIJ3b3uaaNFj0cRkdXlxNPYSco,,
,hotel_81,Kulm Hotel St. Moritz,2,St. Moritz,Switzerland,🇨🇭,"Via Veglia 18, 7500 St. Moritz",46.499011,9.841272,ChIJWcrXkr99g0cRTh4ZpnJAGiY,,,,https://www.google.com/maps/place/?q=place_id:ChIJWcrXkr99g0cRTh4ZpnJAGiY,,
,hotel_82,Suvretta House,2,St. Moritz,Switzerland,🇨🇭,"Via Chasellas 1, 7500 St. Moritz",46.484771,9.819641,ChIJPYHXbPx9g0cRoXP_7hQj1Bk,,,,https://www.google.com/maps/place/?q=place_id:ChIJPYHXbPx9g0cRoXP_7hQj1Bk,,
,hotel_83,7132 Hotel,2,Vals,Switzerland,🇨🇭,"Poststrasse 560, 7132 Vals",46.622522,9.181223,ChIJux1gOKjkhEcR85YGT1Tr8BI,,,,https://www.google.com/maps/place/?q=place_id:ChIJux1gOKjkhEcR85YGT1Tr8BI,,
,hotel_84,Park Hotel Vitznau,2,Vitznau,Switzerland,🇨🇭,"Seestrasse 18, 6354 Vitznau",47.014948,8.47821,ChIJy7lkm6tXhUcRNVod15iWoXA,,,,https://www.google.com/maps/place/?q=place_id:ChIJy7lkm6tXhUcRNVod15iWoXA,,
,hotel_85,CERVO Mountain Resort,2,Zermatt,Switzerland,🇨🇭,"Riedweg 156, 3920 Zermatt",46.021926,7.75437,ChIJ7VYWyoU1j0cRDKBm7K96w2E,,,,https://www.google.com/maps/place/?q=place_id:ChIJ7VYWyoU1j0cRDKBm7K96w2E,,
,hotel_86,Matterhorn FOCUS,2,Zermatt,Switzerland,🇨🇭,"Schluhmattstrasse 131, 3920 Zermatt",46.013988,7.742718,ChIJv7mF0sQ1j0cRgJwAThrb0Ek,,,,https://www.google.com/maps/place/?q=place_id:ChIJv7mF0sQ1j0cRgJwAThrb0Ek,,
,hotel_87,La Réserve Eden au Lac Zurich,2,Zurich,Switzerland,🇨🇭,"Utoquai 45, 8008 Zürich",47.362874,8.547407,ChIJu8LY9XynmkcR9-20Ynsto8o,,,,https://www.google.com/maps/place/?q=place_id:ChIJu8LY9XynmkcR9-20Ynsto8o,,
,hotel_570,Le Mirador Resort & Spa,1,Vevey,Switzerland,🇨🇭,"Chemin de l'Hôtel Mirador 5, 1801 Chardonne",46.481616,6.827578,ChIJ4YgpodyCjkcRe2yOeM9e6CE,,,,https://www.google.com/maps/place/?q=place_id:ChIJ4YgpodyCjkcRe2yOeM9e6CE,,
,hotel_571,Royal Savoy Hotel & Spa,1,Lausanne,Switzerland,🇨🇭,"Avenue d'Ouchy 40, 1006 Lausanne",46.511368,6.62849,ChIJuzSvIs4vjEcRi8sg1wgYbtU,,,,https://www.google.com/maps/place/?q=place_id:ChIJuzSvIs4vjEcRi8sg1wgYbtU,,
,hotel_572,Grand Hôtel du Lac,1,Vevey,Switzerland,🇨🇭,"Rue d'Italie 1, 1800 Vevey",46.457651,6.851806,ChIJ0T0N9sicjkcRXfnduZdn7f0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ0T0N9sicjkcRXfnduZdn7f0,,
,hotel_186,"Raffles Hotel, Singapore",3,Singapore,Singapore,🇸🇬,"1 Beach Road, Singapore 189673",1.294889,103.854483,ChIJwUTKu6UZ2jERwt5ctkU4f2Q,,,,https://www.google.com/maps/place/?q=place_id:ChIJwUTKu6UZ2jERwt5ctkU4f2Q,,
,hotel_187,Capella Singapore,1,Singapore,Singapore,🇸🇬,"1 The Knolls, Sentosa Island, Singapore 098297",1.249722,103.824167,ChIJF75fVaoe2jERZYVUuHEz-lQ,,,,https://www.google.com/maps/place/?q=place_id:ChIJF75fVaoe2jERZYVUuHEz-lQ,,
,hotel_188,Four Seasons Hotel Singapore,1,Singapore,Singapore,🇸🇬,"190 Orchard Boulevard, Singapore 248646",1.305088,103.828718,ChIJqbrxYIwZ2jERV9rTVcsl1Lk,,,,https://www.google.com/maps/place/?q=place_id:ChIJqbrxYIwZ2jERV9rTVcsl1Lk,,
,hotel_189,"PARKROYAL COLLECTION Pickering, Singapore",1,Singapore,Singapore,🇸🇬,"3 Upper Pickering Street, Singapore 058289",1.285759,103.846041,ChIJo8cvPgsZ2jERzUp0v52SdI0,,,,https://www.google.com/maps/place/?q=place_id:ChIJo8cvPgsZ2jERzUp0v52SdI0,,
,hotel_190,"Mandarin Oriental, Singapore",1,Singapore,Singapore,🇸🇬,"5 Raffles Avenue, Singapore 039797",1.291337,103.857475,ChIJt7a1YKgZ2jER1U6XOjXyMCA,,,,https://www.google.com/maps/place/?q=place_id:ChIJt7a1YKgZ2jER1U6XOjXyMCA,,
,hotel_191,Artyzen Singapore,1,Singapore,Singapore,🇸🇬,"9 Cuscaden Road, Singapore 249719",1.305764,103.827012,ChIJ3e7dBwgZ2jERdBkrWfLO3Pw,,,,https://www.google.com/maps/place/?q=place_id:ChIJ3e7dBwgZ2jERdBkrWfLO3Pw,,
,hotel_192,Raffles Sentosa Singapore,1,Singapore,Singapore,🇸🇬,"4 Bukit Manis Road, Sentosa, Singapore 099947",1.248038,103.827519,ChIJ0cGco1Qf2jERVBqlD7ZvNQ0,,,,https://www.google.com/maps/place/?q=place_id:ChIJ0cGco1Qf2jERVBqlD7ZvNQ0,,
,hotel_193,Hôtel de Paris Monte-Carlo,3,Monte Carlo,Monaco,🇲🇨,"Place du Casino, 98000 Monaco",43.739005,7.427464,ChIJFY1s1ofCzRIRtwOFQihi098,,,,https://www.google.com/maps/place/?q=place_id:ChIJFY1s1ofCzRIRtwOFQihi098,,
